,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
17,108,臺北市中山區林森北路416巷3號四樓之8,中山區,45.0,房地(土地+建物),1080705,0631026,公寓(5樓含以下無電梯),鋼筋混凝土造,0,0,0,,無,119514,False,4,121.5257281,25.0597714
18,108,臺北市內湖區康寧路三段70巷30號,內湖區,11.0,房地(土地+建物)+車位,1081012,0970903,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,216078,False,1,121.6107298,25.0694452
19,108,臺北市中山區新生北路三段70號十樓之6,中山區,39.0,房地(土地+建物),1080924,0690801,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,150977,False,10,121.5273419,25.0663122
20,108,臺北市信義區忠孝東路五段71巷12弄10號3樓,信義區,10.0,房地(土地+建物),1080926,0980810,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,263210,False,3,121.5665649,25.041887499999998
21,108,臺北市松山區南京東路五段286巷6號5樓,松山區,43.0,房地(土地+建物),1081006,0650609,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,209948,False,5,121.56712809999999,25.050382400000004
22,108,臺北市信義區松勤街9號5樓之8,信義區,12.0,房地(土地+建物)+車位,1080918,0961225,套房(1房1廳1衛),見其他登記事項,1,1,1,坡道機械,無,371758,False,5,121.56115009999999,25.032322399999998
23,108,臺北市北投區致遠二路15巷1號,北投區,45.0,房地(土地+建物),1081031,0631128,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,202888,False,1,121.51165100000001,25.114503600000003
24,108,臺北市北投區溫泉路65巷16號11樓之8,北投區,41.0,房地(土地+建物),1081002,0670104,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,149385,False,11,121.50509389999999,25.136003700000003
25,108,臺北市北投區知行路293巷16號2樓之1,北投區,10.0,房地(土地+建物)+車位,1081004,0980717,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,104535,False,2,121.46632600000001,25.121433799999995
26,108,臺北市北投區知行路336號8樓之3,北投區,22.0,房地(土地+建物),1081010,0860122,套房(1房1廳1衛),鋼筋混凝土造,2,1,1,,無,119692,False,8,121.4670934,25.1228645
27,108,臺北市士林區中社路二段185巷2弄4號四樓,士林區,43.0,房地(土地+建物),1081007,0650103,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,106879,False,4,121.5700849,25.1073086
28,108,臺北市北投區幽雅路7號四樓之14,北投區,10.0,房地(土地+建物),1081016,0980205,套房(1房1廳1衛),鋼筋混凝土造,0,0,0,,無,100000,False,4,121.51341540000001,25.1372467
29,108,臺北市士林區德行東路330號4樓,士林區,37.0,房地(土地+建物),1080930,0710707,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,135846,False,4,121.5375027,25.110221799999998
30,108,臺北市北投區中山路1之9號,北投區,41.0,房地(土地+建物),1081009,0670404,套房(1房1廳1衛),鋼筋混凝土造,1,0,1,,無,98039,False,1,121.50579660000001,25.1371124
31,108,臺北市北投區實踐街17號三樓,北投區,43.0,房地(土地+建物),1080923,0651113,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,109385,False,3,121.50781070000001,25.1149268
32,108,臺北市大安區永康街23巷22號5樓,大安區,28.0,房地(土地+建物),1080731,0801024,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,273901,False,5,121.531037,25.031940900000002
33,108,臺北市大安區信義路三段105號12樓之2,大安區,12.0,房地(土地+建物),1081016,0960322,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,359527,False,12,121.5388727,25.0337041
34,108,臺北市大安區富陽街165號5樓之1,大安區,14.0,房地(土地+建物),1081005,0940506,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,236852,False,5,121.55740420000001,25.0171679
35,108,臺北市大安區通化街39巷49弄10號,大安區,21.0,房地(土地+建物),1081010,0871001,公寓(5樓含以下無電梯),鋼筋混凝土造,0,0,0,,無,237941,False,1,121.555492,25.0310769
36,108,臺北市大安區延吉街70巷2弄12之2號,大安區,48.0,房地(土地+建物),1081004,0601208,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,194862,False,1,121.5537624,25.0429963
37,108,臺北市文山區福興路78巷20弄75號2樓,文山區,30.0,房地(土地+建物),1080911,0781114,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,117431,False,2,121.55147079999999,25.005442799999997
38,108,臺北市中山區敬業三路162巷77號七樓,中山區,19.0,房地(土地+建物)+車位,1081009,0890628,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,155213,False,7,121.55862119999999,25.078856
39,108,臺北市內湖區民權東路六段123巷34弄28號6樓,內湖區,4.0,房地(土地+建物)+車位,1080720,1040724,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,190192,False,6,121.5917709,25.0702677
40,108,臺北市內湖區大湖山莊街176巷18號2樓之3,內湖區,11.0,房地(土地+建物)+車位,1080823,0971127,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,193058,False,2,121.599138,25.087759499999997
41,108,臺北市信義區信義路六段38號4樓,信義區,32.0,房地(土地+建物),1081008,0760825,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,181025,False,4,121.57583989999999,25.034335999999996
42,108,臺北市北投區懷德街105巷4號,北投區,46.0,房地(土地+建物),1081015,0621114,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,218786,False,1,121.5197597,25.1153637
43,108,臺北市內湖區內湖路一段91巷39弄19號5樓,內湖區,34.0,房地(土地+建物),1081019,0741218,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,107118,False,5,121.56211159999998,25.0884467
44,108,臺北市萬華區長泰街73巷2之3號2樓,萬華區,42.0,房地(土地+建物),1080903,0660118,公寓(5樓含以下無電梯),鋼筋混凝土造,1,0,1,,無,104641,False,2,121.4997632,25.0225678
45,108,臺北市大同區迪化街二段260之1號4樓,大同區,46.0,房地(土地+建物),1080929,0620608,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,98379,False,4,121.51156340000001,25.070350299999998
46,108,臺北市文山區政大三街47號5樓,文山區,10.0,房地(土地+建物)+車位,1080526,0980709,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,159689,False,5,121.58242539999998,24.986121599999997
47,108,臺北市文山區景華街150巷1之1號6樓,文山區,12.0,房地(土地+建物)+車位,1080928,0960913,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,升降機械,有,162338,False,6,121.5478225,24.996337500000003
48,108,臺北市文山區和興路26巷11弄18之1號3樓,文山區,29.0,房地(土地+建物)+車位,1081006,0790213,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,127107,False,3,121.54597410000001,24.9849733
49,108,臺北市中正區三元街217號8樓之3,中正區,27.0,房地(土地+建物),1080820,0810910,套房(1房1廳1衛),鋼筋混凝土造,0,1,1,,無,185000,False,8,121.5133825,25.0276749
50,108,臺北市大安區羅斯福路二段77巷12之2號三樓,大安區,38.0,房地(土地+建物),1081001,0700417,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,199039,False,3,121.52369100000001,25.026419
51,108,臺北市大安區師大路59巷11號二樓,大安區,32.0,房地(土地+建物),1081016,0761104,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,198020,False,2,121.529273,25.0239782
52,108,臺北市大安區永康街37巷10號2樓,大安區,7.0,房地(土地+建物)+車位,1081002,1011025,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,其他,有,320521,False,2,121.5298971,25.030695400000003
53,108,臺北市大安區建國南路一段175巷21號11樓,大安區,32.0,房地(土地+建物),1081012,0760423,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,218901,False,11,121.53846349999999,25.040924800000003
54,108,臺北市大安區基隆路二段206號10樓,大安區,31.0,房地(土地+建物),1080920,0770930,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,233670,False,10,121.55166739999999,25.023808099999997
55,108,臺北市士林區福華路2號,士林區,1.0,房地(土地+建物)+車位,1080906,1070709,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,升降平面,有,260116,False,1,121.52368349999999,25.1001778
56,108,臺北市士林區中山北路七段35巷1號3樓,士林區,35.0,房地(土地+建物),1081010,0730427,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,161817,False,3,121.53073189999999,25.1194973
57,108,臺北市士林區小北街28號八樓之1,士林區,0.0,房地(土地+建物)+車位,1081006,1080212,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降機械,無,275823,False,8,121.52531539999998,25.090702500000003
58,108,臺北市北投區中央南路一段130巷16號,北投區,62.0,房地(土地+建物),1080924,0461010,透天厝,磚造,0,0,0,,無,187949,False,1,121.50052099999999,25.130175999999995
59,108,臺北市士林區中山北路六段195巷8號13樓之3,士林區,11.0,房地(土地+建物)+車位,1080928,0970506,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,248077,False,13,121.5242233,25.107968699999997
60,108,臺北市士林區社子街84巷6號4樓,士林區,43.0,房地(土地+建物),1081011,0650331,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,108046,False,4,121.506293,25.0872329
61,108,臺北市松山區南京東路5段239號8樓之27,松山區,10.0,房地(土地+建物),1080918,0980331,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,229987,False,8,121.564802,25.051652
62,108,臺北市信義區虎林街50巷21號,信義區,42.0,房地(土地+建物),1081004,0660916,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,220364,False,1,121.576018,25.046858300000004
63,108,臺北市松山區八德路二段410巷92號三樓,松山區,32.0,房地(土地+建物),1081012,0761203,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,204269,False,3,121.5465672,25.0457015
64,108,臺北市南港區經貿二路157巷36弄110號十六樓,南港區,5.0,房地(土地+建物)+車位,1081008,1030306,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,206698,False,16,121.61399019999999,25.0622877
65,108,臺北市松山區復興北路499巷1號三樓,松山區,47.0,房地(土地+建物),1081029,0610315,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,152001,False,3,121.544899,25.065468499999998
66,108,臺北市南港區重陽路125巷36弄30號2樓之8、2樓之9,南港區,11.0,房地(土地+建物)+車位,1081102,0970122,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,坡道機械,有,123060,False,2,121.5965938,25.057246099999997
67,108,臺北市南港區經貿二路235巷25號20樓,南港區,5.0,房地(土地+建物)+車位,1081017,1031204,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,4,2,6,坡道平面,有,201578,False,20,121.615067,25.0607669
68,108,臺北市內湖區新豐街88號10樓,內湖區,4.0,房地(土地+建物)+車位,1080927,1040522,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,223529,False,10,121.58381779999998,25.0604499
69,108,臺北市中山區雙城街18巷9號七樓之3,中山區,13.0,房地(土地+建物),1081021,0951031,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,1,,有,194697,False,7,121.52350469999999,25.0655142
70,108,臺北市中山區中山北路1段53巷8號6樓之7,中山區,11.0,房地(土地+建物)+車位,1081021,0970104,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,坡道機械,無,129656,False,6,121.5230036,25.056176900000004
71,108,臺北市中山區中山北路二段183號十三樓之2,中山區,0.0,房地(土地+建物)+車位,1081015,1080604,住宅大樓(11層含以上有電梯),見其他登記事項,2,2,1,坡道平面,有,352373,False,13,121.5227989,25.063602699999997
72,108,臺北市中山區中山北路二段183號十三樓之3,中山區,0.0,房地(土地+建物)+車位,1081015,1080604,住宅大樓(11層含以上有電梯),見其他登記事項,3,2,3,坡道平面,有,352252,False,13,121.5227989,25.063602699999997
73,108,臺北市中山區中山北路二段183號四樓之2,中山區,0.0,房地(土地+建物),1080903,1080604,住宅大樓(11層含以上有電梯),見其他登記事項,2,2,1,,有,335933,False,4,121.5227989,25.063602699999997
74,108,臺北市中山區中山北路二段183號十一樓之5,中山區,0.0,房地(土地+建物)+車位,1080903,1080604,住宅大樓(11層含以上有電梯),見其他登記事項,3,2,2,坡道平面,有,321666,False,11,121.5227989,25.063602699999997
75,108,臺北市中山區中山北路二段183號十四樓之2,中山區,0.0,房地(土地+建物)+車位,1080925,1080604,住宅大樓(11層含以上有電梯),見其他登記事項,2,2,1,坡道平面,有,351494,False,14,121.5227989,25.063602699999997
76,108,臺北市萬華區西園路一段115號三樓之6,萬華區,0.0,房地(土地+建物)+車位,1080928,1080528,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,161383,False,3,121.4998451,25.0381461
77,108,臺北市萬華區西園路一段115號八樓之2,萬華區,0.0,房地(土地+建物)+車位,1081012,1080528,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,155970,False,8,121.4998451,25.0381461
78,108,臺北市文山區景豐街50號5樓之5,文山區,25.0,房地(土地+建物),1081006,0831227,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,1,,有,167750,False,5,121.54597029999998,25.000389499999997
79,108,臺北市文山區木柵路四段139號5樓之2,文山區,8.0,房地(土地+建物),1080929,1000214,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,170113,False,5,121.57417889999998,24.998166299999998
80,108,臺北市中正區□門街129號11樓,中正區,9.0,房地(土地+建物)+車位,1080925,0990825,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,177035,False,11,121.51588260000001,25.033723199999997
81,108,臺北市文山區政大二街107號5樓,文山區,23.0,房地(土地+建物)+車位,1080924,0850815,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,113822,False,5,121.5838477,24.987954199999997
82,108,臺北市文山區景豐街62巷23號5樓,文山區,25.0,房地(土地+建物)+車位,1081013,0831202,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,坡道平面,無,117239,False,5,121.5459316,25.0013676
83,108,臺北市文山區興隆路二段203巷133號2樓,文山區,5.0,房地(土地+建物)+車位,1080906,1030605,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,118976,False,2,121.5462513,25.003487399999997
84,108,臺北市文山區興隆路二段244巷37弄1號5樓,文山區,37.0,房地(土地+建物),1081006,0711102,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,106556,False,5,121.55337739999999,24.9994699
85,108,臺北市文山區指南路三段32巷1號2樓,文山區,9.0,房地(土地+建物)+車位,1081007,0990729,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,112428,False,2,121.57972199999999,24.982649
86,108,臺北市文山區汀州路四段239號三樓,文山區,9.0,房地(土地+建物)+車位,1081029,0991104,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,114208,False,3,121.53563,25.001948499999997
87,108,臺北市文山區汀州路四段249號十二樓,文山區,9.0,房地(土地+建物)+車位,1081029,0991104,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,138372,False,12,121.5358998,25.001987899999996
88,108,臺北市文山區汀州路四段273號十一樓,文山區,9.0,房地(土地+建物)+車位,1081029,0991104,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,133867,False,11,121.5359744,25.0014248
89,108,臺北市文山區興隆路二段130巷31號三樓,文山區,50.0,房地(土地+建物),1081105,0580322,公寓(5樓含以下無電梯),加強磚造,3,2,2,,無,129534,False,3,121.5510356,25.001191299999995
90,108,臺北市文山區恆光街51巷10號2樓,文山區,27.0,房地(土地+建物),1080912,0810904,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,122329,False,2,121.56801449999999,24.982222200000002
91,108,臺北市中正區重慶南路一段43號10樓,中正區,33.0,房地(土地+建物),1081001,0750805,辦公商業大樓,鋼筋混凝土造,0,1,1,,無,162064,False,10,121.51338700000001,25.044955899999998
92,108,臺北市萬華區水源路205之3號6樓,萬華區,22.0,房地(土地+建物),1081013,0861023,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,102333,False,6,121.50310479999999,25.0195381
93,108,臺北市萬華區環河南路二段250巷28弄34號,萬華區,35.0,房地(土地+建物),1080930,0730601,華廈(10層含以下有電梯),鋼筋混凝土造,4,3,1,,有,103483,False,1,121.49238659999997,25.0339352
94,108,臺北市萬華區中華路二段416巷58號二樓之2,萬華區,6.0,房地(土地+建物)+車位,1081019,1020702,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,139376,False,2,121.5044172,25.027324399999998
95,108,臺北市中正區連雲街26巷34號二樓,中正區,8.0,房地(土地+建物)+車位,1080830,1000914,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,升降機械,有,240051,False,2,121.52997289999999,25.037384900000003
96,108,臺北市內湖區大湖山莊街96巷3號4樓,內湖區,21.0,房地(土地+建物)+車位,1081013,0870429,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,坡道機械,有,152495,False,4,121.6038634,25.087913099999998
97,108,臺北市中山區農安街77巷9弄48號二樓,中山區,51.0,房地(土地+建物),1081005,0571221,公寓(5樓含以下無電梯),加強磚造,2,1,1,,無,141204,False,2,121.5297108,25.0661245
98,108,臺北市內湖區環山路二段28號3樓之11,內湖區,1.0,房地(土地+建物)+車位,1081017,1070928,華廈(10層含以下有電梯),鋼筋混凝土造,0,0,0,坡道平面,有,165593,False,3,121.57277020000001,25.085896299999998
99,108,臺北市內湖區民權東路六段180巷42弄9號10樓,內湖區,1.0,房地(土地+建物)+車位,1081009,1070718,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,214238,False,10,121.59230149999999,25.067496499999997
100,108,臺北市內湖區民權東路六段180巷42弄13號10樓之3,內湖區,1.0,房地(土地+建物)+車位,1081021,1070718,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,坡道機械,有,196419,False,10,121.59221600000001,25.0675047
101,108,臺北市南港區三重路41巷37號5樓之2,南港區,7.0,房地(土地+建物)+車位,1080831,1010119,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,145995,False,5,121.6127549,25.060233
102,108,臺北市松山區延壽街348號8樓,松山區,10.0,房地(土地+建物)+車位,1080916,0980320,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,226918,False,8,121.5593763,25.056427799999998
103,108,臺北市松山區八德路二段348號13樓之10,松山區,10.0,房地(土地+建物),1081013,0980123,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,275510,False,13,121.54536300000001,25.047601199999995
104,108,臺北市信義區忠孝東路五段790巷69號三樓,信義區,41.0,房地(土地+建物),1081005,0670525,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,133204,False,3,121.58422689999999,25.0399281
105,108,臺北市松山區敦化北路341號4樓,松山區,36.0,房地(土地+建物),1080629,0721224,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,3,2,,有,272688,False,4,121.5505277,25.0599547
106,108,臺北市信義區吳興街600巷72弄2號5樓,信義區,32.0,房地(土地+建物),1080923,0760205,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,118092,False,5,121.5704263,25.0190817
107,108,臺北市南港區經貿二路235巷33號12樓,南港區,5.0,房地(土地+建物)+車位,1080915,1031204,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,3,2,2,坡道平面,有,215374,False,12,121.61587519999999,25.061427699999996
108,108,臺北市信義區逸仙路42巷1號3樓之3,信義區,23.0,房地(土地+建物),1081001,0850504,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,328867,False,3,121.56191860000001,25.0403067
109,108,臺北市松山區延壽街399號六樓之1,松山區,38.0,房地(土地+建物)+車位,1080929,0701211,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,其他,有,192196,False,6,121.55735689999997,25.056494700000002
110,108,臺北市松山區民生東路四段80巷3弄5號二樓,松山區,30.0,房地(土地+建物),1080630,0780525,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,199063,False,2,121.5534298,25.0573767
111,108,臺北市松山區新中街6巷9號五樓之1,松山區,40.0,房地(土地+建物),1081012,0680103,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,246814,False,5,121.5610478,25.058420400000003
112,108,臺北市北投區大同街216號五樓,北投區,42.0,房地(土地+建物),1081008,0661121,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,90164,False,5,121.49934789999999,25.139025099999998
113,108,臺北市士林區至誠路二段43之1號,士林區,37.0,房地(土地+建物),1081012,0710719,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,212462,False,1,121.52860559999999,25.1015121
114,108,臺北市士林區社中街298巷4弄28號2樓,士林區,41.0,房地(土地+建物),1081011,0670104,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,106294,False,2,121.5069249,25.0924234
115,108,臺北市士林區中山北路六段450巷20號3樓,士林區,42.0,房地(土地+建物),1081014,0660209,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,137703,False,3,121.52775429999998,25.113407799999997
116,108,臺北市北投區稻香路172號5樓,北投區,2.0,房地(土地+建物)+車位,1080628,1060815,華廈(10層含以下有電梯),鋼筋混凝土造,2,3,2,坡道平面,有,135989,False,5,121.48887099999999,25.143727
117,108,臺北市士林區忠誠路二段21巷69弄2號,士林區,46.0,房地(土地+建物),1080903,0620705,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,187539,False,1,121.53372899999998,25.110405
118,108,臺北市北投區翠宜路9巷6號四樓,北投區,25.0,房地(土地+建物)+車位,1080928,0830902,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,87486,False,4,121.504702,25.143013
119,108,臺北市大安區仁愛路四段413之1號十三樓,大安區,37.0,房地(土地+建物),1080916,0710227,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,271507,False,13,121.55604860000001,25.0380999
120,108,臺北市大安區和平東路二段175巷58號五樓,大安區,34.0,房地(土地+建物),1081016,0740522,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,274898,False,5,121.5417622,25.027741000000002
121,108,臺北市大安區忠孝東路四段181巷35弄29號2樓,大安區,32.0,房地(土地+建物),1081014,0760806,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,197640,False,2,121.5515844,25.044084899999998
122,108,臺北市文山區木新路三段45巷7弄1號3樓,文山區,24.0,房地(土地+建物)+車位,1080907,0841207,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,123856,False,3,121.5644006,24.982179700000003
123,108,臺北市萬華區德昌街185巷12弄16號2樓,萬華區,42.0,房地(土地+建物),1080912,0660525,公寓(5樓含以下無電梯),鋼筋混凝土造,0,0,0,,無,103117,False,2,121.49382349999999,25.0231277
124,108,臺北市萬華區西藏路113號13樓之1,萬華區,8.0,房地(土地+建物)+車位,1081101,1000908,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,145208,False,13,121.50301849999998,25.029608999999997
